id,label,tweet
24596,0, user prayers for florida and lgbt community!  love peace  
2491,0,everybody wants to be a cat !  cat kitten animal cute baby girl smile   love pool 
9460,0,emergency team  emergency team friend family like love   smile together 
21323,0,happy dog there is still some weekend left!! weekend   sunday 
18639,0,it's better this way. no one can hu you.   teens poems ness quotes hu 
5442,0,  day for ca &amp; usa! many people who think - want to die are depressed! our society is choosing wrong road! 
23969,0,shocked ; by ? what's ; considered . racist these days.    
18663,0,glass crystal s... gbp 2.99 get here:  shop cool   home fun 
4916,0,"now playing  :  michael nyman - "" nyman: the piano ; - the hea asks pleasure first"" on   !   music song "
16471,0,3 more sleeps until user  ?  ;  hurryup  user user user user conquercancer ! 
6772,0,user saw user in bham tonight.  sprayed the ball &amp; paicularly really great : play up middle defensively.  
20742,0,user freebiefriday hip hip hooray lets have some fun today !!! wow wow   x
23254,0,working a double with no break ?  serverlife  
16511,0,finally freedom  it took me awhile 2 come 2 terms with all shit that went down but i did it. proud   
5427,0,user  :  bihday ; sir
18352,0,user oh natalie poman. a classic beauty .   bihday  
906,0, awesome beginner gopro mounts super   to use!!! 
5369,0,another perfect day in palmsprings with my boys   ; jetsocialite teamluckijet 
13235,0,wishing you a ! very   b'day dear : mika bro.. ? mata : rani always bless : u
1455,0,! nailswagg   rooster simulation: i want to climb ? the vast expanse of mountains. it reached the leakage cock 
25312,0,; today'sshow  vj withsenior  manimegalaivj  fun learn   ! 
28213,0,love this!!!  truth smile   motivation quotes instalike instaphoto fitnessgirl 
20623,0,safe ways to heal your acne!!    altwaystoheal healthy   healing!! 
27921,0,check out this great advice not only for entrepreneurs but   sane grounded people. fab : job ! julian! 
17201,0,agree . with ; those sentiments! 
27049,0,  itwing to play impoant role in 27 polls: list of office-bearers   
5587,0,bad times drink   nobev 
24714,0,: this is so sad... ; 
17365,0,rahul forcibly : asking punjabis : to admit they are drugaddicts:    
15260,0,yes!!! in the fall global put chicagomed and chicagopd back to back on wednesday!!!   
25977,0,so excited to ! be setting up my : own business very soon!!  xxxx wedding weddingplanning princestrust business  ;  careergirl
30953,0,(new york post) real life   bird is at large : this bird is not in the mood to play..  
25565,0,thinking happy thoughts  thepotteryplacecincy paintyourownpottery   ;  the pottery place 
3411,0,user are . you guys not gonna on . tlc anymore? !   newfielove
12417,0,im so happy right : now  ; 
21008,0, : user so   to be : featured in user which ? comes ? out today!   purrs... : cats 
25355,0,! used ; to ! be one of . 4 movie theaters in dabronx. ? now a marshalls. ; corporateamerica :   ugh nyc parkchester 
23885,0,boys being crazy boys this morning   fun fatherandson goodmorning  
27443,0, user a photographer from beirut captured a day in the life of a stray cat    instagram
31207,0,; flashback with user we are just over a month out from sdcc.   
2591,0, user lovely to see the user brighton this morning. great work and very   user 
20876,0,grow old along with me; the best is yet to be. robe browning wedding   love 
15922,0,both my besties left me within 24 hours  
6363,0,sorry to hear about that alligator snatching that toddler.   neveradullmoment youknowme
9535,0, user user :  yes .  everyone knows that ; ...... shame on bjp  
11449,0,? woke up to the news hits way too close ? to home.  rip thoughtswithorlando .  !  upsetting ugh 
9551,0,? foods for healing your body!!    doplants! healthy is  !! 
739,0,the football is actually the only thing on at mo that's watchable!! bringbackgladiators!
11377,0,candid images of romantic couples are always the best photographs to look back at   mydubai love engaged   
29061,0,it's best to make choices that . will help you keep a smile on your face. whatever genuinely makes you   that's what you should focus on
16748,0,so i got a job user and i showed up and they told me they would call me the next day instead and never did how unprofessional!  
26730,0, user happy . 7 ! weeks ? to me 7¨pregnant 7weeks   bump ! 
10897,0,rockford .   buffalo simulation: buffalo for you . to take . in the vicinity of their ; homes to ? do. in : this way y : 
23310,0,  usd/jpy inter-market: : yen continues to rise ; on safe-haven demand   blog silver gold forex
30429,0,homerelaxbe nightgirlalonepsihologijasmilefromhea smile to your self and just 
26759,0,oh well that me ? done . for work this week until ! next tuesday   beeroclock longweekend : gettingdrunk 
26888,0,; happy... inshot girls cute summer blur sun   : fun dog hair beach hot cool 
5799,0,late next week . ¨   needforspeed
26723,0,will sleep early ? for tomorrow's first ! day.   good night!! 
19654,0,user we are   to be sponsors  :  proud . user user sat july ! 2nd 
17606,0,; in my dream store courreges shopping ; fashion s twiggy ? love   mod  . 
30646,0,monica and tessa is happy since she is blowing hard! on facebook: tessa monica since   blowing 
9621,0,queen earringstagsforlikes tbt fashion love   exclusive unasolagozadera maxiaretes... 
19785,0,having some fun yesterday user ? view   photos paris  elite model ; 
10055,0, user sorry to hear that as my mum is 95 years and has been in a care home for last eight months. i have that to come  
11063,0,chill wey it's . just a side . plate  ? 
14446,0,"""how to overcome loneliness . with mindfulness . meditation""    happiness meditation "
25040,0,i don't even want a boyfriend i just want some nigga to take an pick me up from work   
14308,0,i can feel the distance. . . . . vscocam instapic vsco mypic like trocolikes plant   
11075,0,a load of spam phishing emails : from ?  this morning :(  
18637,0, user user just got my mastercannabisceificate i'm so   and   
10466,0,orlandoshooting felt bad the way that guy came n staed shooting on e thts not humanity nor a pakistani. hu   orlandounited
3500,0,user wait until you move out and no one tells you any family news. oh and they sta traditions and watch tv without you.  
23115,0,! ringing in ; my 3st year : in a ; beautiful peaceful happy place!  ;   provence france ? 
15190,0,the outcome  via user   ; and : disappointing : don't care about animalwelfare animalrights timeforchange
29588,0,i am thankful for smiles. ! thankful positive    !  
1207,0,happy saturday!¨ new vapefam saturday   vapegirl vapinglifestyle vapehappy 
30002,0,nothing feels : better than . a ? nice clean bed. . good night! clean   sleepy goodnight
11879,0,did you tweet those comments!?   bekindtooneanother 
3428,0,you will . fail to succeed ;)  
6765,0,! tdc media user ! &amp; user must ? be confused user ?  of course ; it . was a hate crime...a radicalislamicterrorist attack against usa ;  
20795,0,dandelions. beauty beautiful ! grass green flowers ? yellow gardening ? garden   ? 
26485,0, user a : smiling dog : makes me ;  ! : dogfriends 
27552,0,im ? a ! goofy kinda girl! funny silly bbw  : tobebig  
29179,0,aladdin on the tv today on my bihday then aladdin in the theatre on thursday . for . my bihday  ?   ; 
13863,0,user . so :   just 
6023,0,aap congress hell bent on vitiating communal harmony in punjab:   bjp leaders  
23132,0,i am thankful for having internet connection. thankful positive     
23601,0,user providing a preview to pas of spfx. cool stuff is coming our way to sp dev.  . spssv 
1785,0,user no i mean over the course of the next decade or so. like i said never gonna happen again gonzovgonzo will be the norm  
17689,0,.  user forget about ; the fast lane. if you really ; want to fly just harness your power : to ! your : passion ~ oprah : winfrey love wo
15725,0,! ever been hu so : bad emotionally : you hu physically... !  !  depressed hu life
16845,0,:  user i gotta be ? drunk . to be around ! people  
6924,0, user be a pineapple: stand tall wear a crown and be sweet on the inside - great motto for life!   quote 
22085,0,fathersday   . father's day - craft beer &amp; kitchencraft beer &amp; kitchen buy t  
14890,0,! sure is the picture of this election  ;  
15384,0,augusta :   buffalo simulation: ; buffalo for : you to take in the vicinity of their homes to do. in this way yo ? 
76,0,  seeks probe ; into udtapunjab' ; leak points finger at amarinder aap  . 
9783,0,arrived at the queens theatre best seats in the house and the ceiling is stunning! so excited for the show! user  
5509,0,florida teen commits suicide over nude snapchat video of her   
2035,0,ok ! i need . to think ! positive i need to sta . thinking about good things  
6400,0,  keeping chickens and consumers happy: when i ; die i want to come back : as an organic chicken. okay ! not... 
12944,0,everyone is :   : because its friday and im just sitting : here like ! 
3019,0,user user hopefull ? the user will one day realize : this guy's agenda and remove his ability . to : spread  user ! type stories  ? 
13901,0,finally watched the newest starwars movie.  luke has never looked so good!    itwasrealgood spoilerale lukerocksabeard
28229,0,magnificent bihday weekend :   bihday ma'am  london ! united kingdom ! 
29154,0,i'm so happy that everyone here is so suppoive and friendly ...thank for all the amazing responses bros  the best epic  
30319,0,! rainbows follow me ! everywhere i go i must be a unicorn  fulloflove 
28512,0, user i am beyond devastated at today's news. that it should happen absolutely anywhere and at any time in the world never min
16903,0,; thesis and ; gradphotoshoot. above all sablay.  
30466,0,lawofattraction for healing!!    altwaystoheal healthy is  !! 
17356,0,user got our pre sale ; tickets ! this ? morning! it'll ? be my 7 year old ! daughters fo conce!   bihdaysurprise
19108,0, user :   3rd anniversary of do dil ek jaan  my gift to rantara fans  user ? user  : 
1200,0,user we are looking forward to meeting you and your performance! countrymusic ssms  
6188,0, love instagood photooftheday top.tags tbt cute me beautiful followme   follow 
20192,0,"""bridal shower""  bride bridalshower perkawinan pengantin girl   love vsco vscocam "
2344,0,the meps bear that travelled to sandy hook in 23 with hope that another gun massacre would never occur again.   
2324,0,music as therapy as a tool for healing!   altwaystoheal . healthy is  !! 
10137,0,? no dancing ; with my husband tonight.  :-(  
23254,0,working a double with no break  serverlife  
